source_file,frame_num,packet_length,declared_detected_count,tlv_count,tlv_types,decoded_point_count
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1083,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1084,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1085,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1086,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1087,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1088,416,14,4,"[1, 7, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1089,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1090,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1091,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1092,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1093,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1094,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1095,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1096,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1097,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1098,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1099,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1100,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1101,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1102,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1103,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1104,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1105,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1106,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1107,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1108,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1109,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1110,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1111,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1112,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1113,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1114,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1115,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1116,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1117,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1118,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1119,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1120,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1121,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1122,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1123,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1124,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1125,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1126,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1127,416,14,4,"[1, 7, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1128,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1129,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1130,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1131,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1132,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1133,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1134,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1135,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1136,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1137,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1138,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1139,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1140,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1141,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1142,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1143,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1144,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1145,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1146,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1147,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1148,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1149,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1150,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1151,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1152,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1153,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1154,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1155,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1156,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1157,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1158,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1159,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1160,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1161,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1162,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1163,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1164,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1165,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1166,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1167,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1168,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1169,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1170,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1171,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1172,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1173,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1174,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1175,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1176,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1177,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1178,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1179,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1180,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1181,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1182,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1183,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1184,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1185,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1186,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1187,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1188,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1189,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1190,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1191,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1192,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1193,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1194,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1195,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1196,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1197,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1198,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1199,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1200,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1201,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1202,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1203,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1204,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1205,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1206,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1207,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1208,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1209,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1210,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1211,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1212,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1213,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1214,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1215,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1216,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1217,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1218,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1219,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1220,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1221,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1222,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1223,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1224,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1225,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1226,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1227,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1228,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1229,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1230,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1231,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1232,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1233,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1234,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1235,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1236,416,14,4,"[1, 7, 6, 9]",14
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1237,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1238,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1239,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1240,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1241,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1242,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1243,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1244,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1245,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1246,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1247,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1248,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1249,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1250,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1251,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1252,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1253,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1254,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1255,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1256,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1257,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1258,352,10,4,"[1, 7, 6, 9]",10
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1259,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1260,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1261,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1262,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1263,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1264,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1265,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1266,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1267,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1268,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1269,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1270,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1271,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1272,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1273,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1274,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1275,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1276,384,12,4,"[1, 7, 6, 9]",12
D:\hp-laptop\USV\awr2944_config_and_process_with_trace\record\record_02.bin,1277,384,12,4,"[1, 7, 6, 9]",12
